Time (x5 s) - Plot 0	P (mbar) - Plot 0	
3647	1587.8	
3648	1587.8	
3649	1587.7	
3650	1587.7	
3651	1587.7	
3652	1587.7	
3653	1587.7	
3654	1587.8	
3655	1587.7	
3656	1587.7	
3657	1587.7	
3658	1587.8	
3659	1587.7	
3660	1587.8	
3661	1587.8	
3662	1587.8	
3663	1587.8	
3664	1587.9	
3665	1587.9	
3666	1587.9	
3667	1588	
3668	1587.9	
3669	1588	
3670	1588	
3671	1588	
3672	1588	
3673	1588.1	
3674	1588	
3675	1588.1	
3676	1588	
3677	1588.1	
3678	1588.1	
3679	1588.2	
3680	1588.2	
3681	1588.2	
3682	1588.2	
3683	1588.2	
3684	1588.2	
3685	1588.2	
3686	1588.3	
3687	1588.3	
3688	1588.4	
3689	1588.4	
3690	1588.4	
3691	1588.4	
3692	1588.4	
3693	1588.4	
3694	1588.4	
3695	1588.5	
3696	1588.5	
3697	1588.5	
3698	1588.5	
3699	1588.4	
3700	1588.5	
3701	1588.6	
3702	1588.6	
3703	1588.6	
3704	1588.6	
3705	1588.6	
3706	1588.7	
3707	1588.7	
3708	1588.7	
3709	1588.8	
3710	1588.8	
3711	1588.8	
3712	1588.8	
3713	1588.9	
3714	1588.9	
3715	1588.9	
3716	1588.9	
3717	1588.9	
3718	1589	
3719	1589	
3720	1588.9	
3721	1589	
3722	1589	
3723	1589	
3724	1589	
3725	1589	
3726	1589	
3727	1589	
3728	1589	
3729	1589.1	
3730	1589.1	
3731	1589.1	
3732	1589	
3733	1589	
3734	1589.1	
3735	1589.1	
3736	1589.1	
3737	1589	
3738	1589	
3739	1589	
3740	1589.1	
3741	1589	
3742	1589	
3743	1589	
3744	1588.9	
3745	1588.9	
3746	1589	
3747	1589	
3748	1589	
3749	1589.1	
3750	1589	
3751	1589	
3752	1589	
3753	1589	
3754	1589	
3755	1589.1	
3756	1589.1	
3757	1589.1	
3758	1589.1	
3759	1589.2	
3760	1589	
3761	1589	
3762	1589	
3763	1589	
3764	1589	
3765	1589	
3766	1588.9	
3767	1588.9	
3768	1588.9	
3769	1588.8	
3770	1589	
3771	1588.9	
3772	1588.9	
3773	1588.8	
3774	1588.9	
3775	1588.9	
3776	1588.8	
3777	1588.9	
3778	1588.8	
3779	1588.9	
3780	1588.9	
3781	1588.8	
3782	1588.8	
3783	1588.8	
3784	1588.8	
3785	1588.8	
3786	1588.7	
3787	1588.6	
3788	1588.7	
3789	1588.8	
3790	1588.8	
3791	1588.7	
3792	1588.6	
3793	1588.7	
3794	1588.6	
3795	1588.6	
3796	1588.7	
3797	1588.7	
3798	1588.7	
3799	1588.6	
3800	1588.7	
3801	1588.6	
3802	1588.6	
3803	1588.5	
3804	1588.6	
3805	1588.6	
3806	1588.7	
3807	1588.5	
3808	1588.5	
3809	1588.6	
3810	1588.5	
3811	1588.5	
3812	1588.4	
3813	1588.4	
3814	1588.4	
3815	1588.5	
3816	1588.5	
3817	1588.5	
3818	1588.5	
3819	1588.5	
3820	1588.4	
3821	1588.4	
3822	1588.4	
3823	1588.4	
3824	1588.4	
3825	1588.3	
3826	1588.3	
3827	1588.3	
3828	1588.4	
3829	1588.3	
3830	1588.3	
3831	1588.3	
3832	1588.3	
3833	1588.2	
3834	1588.2	
3835	1588.2	
3836	1588.2	
3837	1588.1	
3838	1588.1	
3839	1588.1	
3840	1588.1	
3841	1588.1	
3842	1588.1	
3843	1588.2	
3844	1588	
3845	1588.1	
3846	1588	
3847	1588	
3848	1587.9	
3849	1588	
3850	1587.9	
3851	1587.8	
3852	1587.9	
3853	1587.9	
3854	1587.9	
3855	1587.9	
3856	1587.8	
3857	1587.9	
3858	1587.8	
3859	1587.8	
3860	1587.8	
3861	1587.7	
3862	1587.7	
3863	1587.8	
3864	1587.7	
3865	1587.7	
3866	1587.6	
3867	1587.6	
3868	1587.6	
3869	1587.6	
3870	1587.5	
3871	1587.6	
3872	1587.6	
3873	1587.7	
3874	1587.6	
3875	1587.5	
3876	1587.6	
3877	1587.6	
3878	1587.6	
3879	1587.6	
3880	1587.5	
3881	1587.6	
3882	1587.6	
3883	1587.6	
3884	1587.6	
3885	1587.6	
3886	1587.6	
3887	1587.6	
3888	1587.6	
3889	1587.6	
3890	1587.5	
3891	1587.5	
3892	1587.5	
3893	1587.5	
3894	1587.6	
3895	1587.5	
3896	1587.5	
3897	1587.5	
3898	1587.7	
3899	1587.6	
3900	1587.7	
3901	1587.6	
3902	1587.6	
3903	1587.7	
3904	1587.6	
3905	1587.6	
3906	1587.7	
3907	1587.8	
3908	1587.8	
3909	1587.8	
3910	1587.7	
3911	1587.8	
3912	1587.8	
3913	1587.9	
3914	1587.8	
3915	1587.9	
3916	1587.9	
3917	1587.9	
3918	1588	
3919	1588	
3920	1587.9	
3921	1588	
3922	1588.1	
3923	1588.1	
3924	1588.1	
3925	1588.1	
3926	1588.2	
3927	1588.1	
3928	1588.2	
3929	1588.3	
3930	1588.3	
3931	1588.3	
3932	1588.3	
3933	1588.3	
3934	1588.3	
3935	1588.3	
3936	1588.3	
3937	1588.3	
3938	1588.3	
3939	1588.4	
3940	1588.3	
3941	1588.3	
3942	1588.3	
3943	1588.5	
3944	1588.5	
3945	1588.5	
3946	1588.5	
3947	1588.5	
3948	1588.6	
3949	1588.6	
3950	1588.6	
3951	1588.6	
3952	1588.7	
3953	1588.6	
3954	1588.7	
3955	1588.7	
3956	1588.7	
3957	1588.7	
3958	1588.7	
3959	1588.7	
3960	1588.7	
3961	1588.7	
3962	1588.8	
3963	1588.8	
3964	1588.9	
3965	1588.8	
3966	1588.7	
3967	1588.7	
3968	1588.8	
3969	1588.7	
3970	1588.8	
3971	1588.8	
3972	1588.8	
3973	1588.7	
3974	1588.8	
3975	1588.8	
3976	1588.8	
3977	1588.8	
3978	1588.9	
3979	1588.8	
3980	1588.8	
3981	1588.8	
3982	1588.7	
3983	1588.7	
3984	1588.8	
3985	1588.8	
3986	1588.8	
3987	1588.8	
3988	1588.8	
3989	1588.7	
3990	1588.8	
3991	1588.8	
3992	1588.8	
3993	1588.8	
3994	1588.7	
3995	1588.8	
3996	1588.7	
3997	1588.8	
3998	1588.7	
3999	1588.7	
4000	1588.7	
4001	1588.7	
4002	1588.7	
4003	1588.7	
4004	1588.7	
4005	1588.7	
4006	1588.7	
4007	1588.7	
4008	1588.7	
4009	1588.6	
4010	1588.6	
4011	1588.6	
4012	1588.6	
4013	1588.6	
4014	1588.6	
4015	1588.6	
4016	1588.5	
4017	1588.6	
4018	1588.6	
4019	1588.5	
4020	1588.4	
4021	1588.5	
4022	1588.5	
4023	1588.5	
4024	1588.5	
4025	1588.5	
4026	1588.5	
4027	1588.4	
4028	1588.5	
4029	1588.4	
4030	1588.4	
4031	1588.4	
4032	1588.4	
4033	1588.4	
4034	1588.3	
4035	1588.4	
4036	1588.4	
4037	1588.4	
4038	1588.4	
4039	1588.3	
4040	1588.3	
4041	1588.4	
4042	1588.4	
4043	1588.3	
4044	1588.3	
4045	1588.3	
4046	1588.2	
4047	1588.3	
4048	1588.3	
4049	1588.2	
4050	1588.2	
4051	1588.2	
4052	1588.2	
4053	1588.2	
4054	1588.2	
4055	1588.2	
4056	1588.2	
4057	1588.2	
4058	1588.2	
4059	1588.1	
4060	1588.1	
4061	1588.2	
4062	1588.1	
4063	1588.1	
4064	1588.1	
4065	1588	
4066	1588.1	
4067	1588	
4068	1588	
4069	1587.9	
4070	1588	
4071	1587.9	
4072	1587.9	
4073	1588	
4074	1588	
4075	1587.9	
4076	1587.9	
4077	1587.9	
4078	1587.8	
4079	1587.8	
4080	1587.7	
4081	1587.8	
4082	1587.7	
4083	1587.8	
4084	1587.7	
4085	1587.7	
4086	1587.7	
4087	1587.8	
4088	1587.7	
4089	1587.8	
4090	1587.7	
4091	1587.7	
4092	1587.7	
4093	1587.6	
4094	1587.6	
4095	1587.6	
4096	1587.7	
4097	1587.7	
4098	1587.6	
4099	1587.5	
4100	1587.6	
4101	1587.5	
4102	1587.6	
4103	1587.5	
4104	1587.5	
4105	1587.5	
4106	1587.4	
4107	1587.4	
4108	1587.4	
4109	1587.4	
4110	1587.3	
4111	1587.3	
4112	1587.4	
4113	1587.4	
4114	1587.3	
4115	1587.3	
4116	1587.3	
4117	1587.3	
4118	1587.2	
4119	1587.3	
4120	1587.3	
4121	1587.3	
4122	1587.2	
4123	1587.1	
4124	1587.2	
4125	1587.1	
4126	1587.1	
4127	1587.2	
4128	1587.2	
4129	1587.2	
4130	1587.2	
4131	1587	
4132	1587.2	
4133	1587.2	
4134	1587.2	
4135	1587.1	
4136	1587.1	
4137	1587.1	
4138	1587.1	
4139	1587.1	
4140	1587.1	
4141	1587.1	
4142	1587.2	
4143	1587.1	
4144	1587.2	
4145	1587.2	
4146	1587.1	
4147	1587.2	
4148	1587.2	
4149	1587.2	
4150	1587.2	
4151	1587.2	
4152	1587.2	
4153	1587.3	
4154	1587.2	
4155	1587.3	
4156	1587.2	
4157	1587.4	
4158	1587.4	
4159	1587.3	
4160	1587.4	
4161	1587.3	
4162	1587.5	
4163	1587.5	
4164	1587.6	
4165	1587.5	
4166	1587.6	
4167	1587.7	
4168	1587.6	
4169	1587.6	
4170	1587.6	
4171	1587.7	
4172	1587.6	
4173	1587.7	
4174	1587.8	
4175	1587.7	
4176	1587.7	
4177	1587.8	
4178	1587.7	
4179	1587.8	
4180	1587.8	
4181	1587.8	
4182	1587.9	
4183	1587.9	
4184	1587.9	
4185	1587.9	
4186	1588	
4187	1588	
4188	1588	
4189	1588	
4190	1588	
4191	1588.1	
4192	1588.2	
4193	1588.1	
4194	1588.1	
4195	1588.2	
4196	1588.1	
4197	1588.2	
4198	1588.2	
4199	1588.2	
4200	1588.3	
4201	1588.2	
4202	1588.3	
4203	1588.3	
4204	1588.3	
4205	1588.4	
4206	1588.4	
4207	1588.5	
4208	1588.4	
4209	1588.4	
4210	1588.5	
4211	1588.6	
4212	1588.6	
4213	1588.6	
4214	1588.6	
4215	1588.6	
4216	1588.6	
4217	1588.6	
4218	1588.7	
4219	1588.6	
4220	1588.7	
4221	1588.7	
4222	1588.7	
4223	1588.6	
4224	1588.7	
4225	1588.7	
4226	1588.7	
4227	1588.7	
4228	1588.8	
4229	1588.8	
4230	1588.7	
4231	1588.7	
4232	1588.7	
4233	1588.7	
4234	1588.7	
4235	1588.6	
4236	1588.7	
4237	1588.7	
4238	1588.7	
4239	1588.7	
4240	1588.7	
4241	1588.7	
4242	1588.6	
4243	1588.6	
4244	1588.6	
4245	1588.7	
4246	1588.7	
4247	1588.7	
4248	1588.6	
4249	1588.7	
4250	1588.6	
4251	1588.7	
4252	1588.7	
4253	1588.6	
4254	1588.6	
4255	1588.5	
4256	1588.6	
4257	1588.5	
4258	1588.5	
4259	1588.6	
4260	1588.5	
4261	1588.4	
4262	1588.5	
4263	1588.4	
4264	1588.4	
4265	1588.4	
4266	1588.5	
4267	1588.5	
4268	1588.4	
4269	1588.4	
4270	1588.5	
4271	1588.4	
4272	1588.4	
4273	1588.4	
4274	1588.4	
4275	1588.4	
4276	1588.4	
4277	1588.4	
4278	1588.3	
4279	1588.3	
4280	1588.3	
4281	1588.3	
4282	1588.3	
4283	1588.3	
4284	1588.3	
4285	1588.3	
4286	1588.2	
4287	1588.2	
4288	1588.2	
4289	1588.2	
4290	1588.2	
4291	1588.1	
4292	1588.1	
4293	1588.1	
4294	1588.1	
4295	1588.1	
4296	1588.1	
4297	1588	
4298	1588.1	
4299	1588	
4300	1588.1	
4301	1588	
4302	1588	
4303	1588	
4304	1588	
4305	1587.9	
4306	1587.9	
4307	1587.9	
4308	1587.8	
4309	1588	
4310	1587.9	
4311	1587.9	
4312	1587.9	
4313	1587.9	
4314	1587.8	
4315	1587.8	
4316	1587.9	
4317	1587.8	
4318	1587.9	
4319	1587.8	
4320	1587.8	
4321	1587.7	
4322	1587.7	
4323	1587.7	
4324	1587.7	
4325	1587.7	
4326	1587.8	
4327	1587.7	
4328	1587.7	
4329	1587.7	
4330	1587.6	
4331	1587.6	
4332	1587.6	
4333	1587.6	
4334	1587.6	
4335	1587.6	
4336	1587.6	
4337	1587.6	
4338	1587.5	
4339	1587.5	
4340	1587.6	
4341	1587.5	
4342	1587.6	
4343	1587.6	
4344	1587.5	
4345	1587.5	
4346	1587.4	
4347	1587.5	
4348	1587.4	
4349	1587.4	
4350	1587.4	
4351	1587.3	
4352	1587.4	
4353	1587.4	
4354	1587.4	
4355	1587.3	
4356	1587.4	
4357	1587.4	
4358	1587.3	
4359	1587.3	
4360	1587.2	
4361	1587.2	
4362	1587.3	
4363	1587.2	
4364	1587.2	
4365	1587.1	
4366	1587.2	
4367	1587.2	
4368	1587.1	
4369	1587.2	
4370	1587.1	
4371	1587	
4372	1587.1	
4373	1587.1	
4374	1587	
4375	1587	
4376	1587	
4377	1587	
4378	1587	
4379	1587.1	
4380	1586.9	
4381	1586.9	
4382	1586.9	
4383	1587	
4384	1587	
4385	1586.9	
4386	1586.9	
4387	1587	
4388	1586.9	
4389	1587	
4390	1587	
4391	1587	
4392	1586.9	
4393	1587	
4394	1586.9	
4395	1586.9	
4396	1587.1	
4397	1587.1	
4398	1587	
4399	1587.1	
4400	1587.1	
4401	1587.1	
4402	1587	
4403	1587	
4404	1587.1	
4405	1587	
4406	1587.1	
4407	1587.1	
4408	1587.1	
4409	1587.1	
4410	1587.2	
4411	1587.2	
4412	1587.3	
4413	1587.3	
4414	1587.3	
4415	1587.3	
4416	1587.4	
4417	1587.4	
4418	1587.4	
4419	1587.4	
4420	1587.4	
4421	1587.4	
4422	1587.4	
4423	1587.4	
4424	1587.5	
4425	1587.5	
4426	1587.6	
4427	1587.7	
4428	1587.5	
4429	1587.6	
4430	1587.6	
4431	1587.6	
4432	1587.7	
4433	1587.6	
4434	1587.7	
4435	1587.7	
4436	1587.7	
4437	1587.6	
4438	1587.7	
4439	1587.8	
4440	1587.8	
4441	1587.8	
4442	1587.8	
4443	1587.8	
4444	1587.8	
4445	1587.8	
4446	1587.9	
4447	1587.8	
4448	1587.8	
4449	1587.8	
4450	1587.9	
4451	1587.9	
4452	1587.9	
4453	1588	
4454	1588	
4455	1588	
4456	1588	
4457	1588	
4458	1588.1	
4459	1588.1	
4460	1588	
4461	1588.1	
4462	1588.1	
4463	1588.1	
4464	1588.1	
4465	1588.2	
4466	1588.2	
4467	1588.2	
4468	1588.2	
4469	1588.3	
4470	1588.2	
4471	1588.3	
4472	1588.3	
4473	1588.3	
4474	1588.3	
4475	1588.2	
4476	1588.3	
4477	1588.3	
4478	1588.3	
4479	1588.3	
4480	1588.3	
4481	1588.3	
4482	1588.3	
4483	1588.2	
4484	1588.3	
4485	1588.3	
4486	1588.3	
4487	1588.3	
4488	1588.3	
4489	1588.3	
4490	1588.3	
4491	1588.3	
4492	1588.2	
4493	1588.3	
4494	1588.4	
4495	1588.3	
4496	1588.3	
4497	1588.3	
4498	1588.2	
4499	1588.2	
4500	1588.3	
4501	1588.3	
4502	1588.2	
4503	1588.2	
4504	1588.3	
4505	1588.2	
4506	1588.2	
4507	1588.1	
4508	1588.2	
4509	1588.2	
4510	1588.2	
4511	1588.1	
4512	1588.2	
4513	1588.1	
4514	1588.1	
4515	1588.1	
4516	1588.1	
4517	1588.1	
4518	1588.1	
4519	1588.1	
4520	1588.1	
4521	1588.1	
4522	1588.1	
4523	1588	
4524	1588.1	
4525	1588	
4526	1588	
4527	1588	
4528	1588.1	
4529	1588	
4530	1588.1	
4531	1588.1	
4532	1588.1	
4533	1588	
4534	1588	
4535	1588	
4536	1588	
4537	1588	
4538	1588	
4539	1588	
4540	1587.9	
4541	1587.9	
4542	1587.9	
4543	1587.9	
4544	1587.8	
4545	1587.9	
4546	1587.9	
4547	1588	
4548	1587.9	
4549	1587.9	
4550	1587.9	
4551	1587.9	
4552	1587.8	
4553	1587.8	
4554	1587.8	
4555	1587.8	
4556	1587.7	
4557	1587.7	
4558	1587.8	
4559	1587.7	
4560	1587.7	
4561	1587.7	
4562	1587.7	
4563	1587.7	
4564	1587.7	
4565	1587.7	
4566	1587.6	
4567	1587.6	
4568	1587.6	
4569	1587.6	
4570	1587.6	
4571	1587.5	
4572	1587.6	
4573	1587.6	
4574	1587.5	
4575	1587.5	
4576	1587.5	
4577	1587.5	
4578	1587.5	
4579	1587.5	
4580	1587.4	
4581	1587.4	
4582	1587.3	
4583	1587.4	
4584	1587.3	
4585	1587.4	
4586	1587.4	
4587	1587.2	
4588	1587.3	
4589	1587.3	
4590	1587.2	
4591	1587.2	
4592	1587.3	
4593	1587.3	
4594	1587.2	
4595	1587.2	
4596	1587.2	
4597	1587.3	
4598	1587.2	
4599	1587.2	
4600	1587.1	
4601	1587.2	
4602	1587.1	
4603	1587.1	
4604	1587.1	
4605	1587	
4606	1587	
4607	1587	
4608	1586.9	
4609	1587	
4610	1586.9	
4611	1587	
4612	1586.9	
4613	1587	
4614	1586.9	
4615	1586.9	
4616	1586.9	
4617	1586.9	
4618	1586.9	
4619	1586.8	
4620	1586.8	
4621	1586.8	
4622	1586.8	
4623	1586.7	
4624	1586.7	
4625	1586.7	
4626	1586.6	
4627	1586.7	
4628	1586.6	
4629	1586.7	
4630	1586.6	
4631	1586.7	
4632	1586.7	
4633	1586.6	
4634	1586.6	
4635	1586.5	
4636	1586.6	
4637	1586.5	
4638	1586.6	
4639	1586.5	
4640	1586.5	
4641	1586.4	
4642	1586.6	
4643	1586.5	
4644	1586.4	
4645	1586.4	
4646	1586.4	
4647	1586.4	
4648	1586.5	
4649	1586.5	
4650	1586.5	
4651	1586.5	
4652	1586.5	
4653	1586.4	
4654	1586.5	
4655	1586.5	
4656	1586.5	
4657	1586.4	
4658	1586.5	
4659	1586.5	
4660	1586.6	
4661	1586.6	
4662	1586.5	
4663	1586.5	
4664	1586.5	
4665	1586.5	
4666	1586.5	
4667	1586.5	
4668	1586.6	
4669	1586.6	
4670	1586.7	
4671	1586.6	
4672	1586.6	
4673	1586.7	
4674	1586.7	
4675	1586.7	
4676	1586.8	
4677	1586.8	
4678	1586.7	
4679	1586.9	
4680	1586.8	
4681	1586.9	
4682	1586.8	
4683	1586.8	
4684	1586.9	
4685	1586.9	
4686	1587	
4687	1587.1	
4688	1587	
4689	1587.1	
4690	1587	
4691	1587.1	
4692	1587.1	
4693	1587.1	
4694	1587.2	
4695	1587.1	
4696	1587.2	
4697	1587.2	
4698	1587.2	
4699	1587.3	
4700	1587.3	
4701	1587.3	
4702	1587.3	
4703	1587.3	
4704	1587.3	
4705	1587.3	
4706	1587.4	
4707	1587.4	
4708	1587.4	
4709	1587.4	
4710	1587.4	
4711	1587.4	
4712	1587.4	
4713	1587.4	
4714	1587.4	
4715	1587.5	
4716	1587.6	
4717	1587.5	
4718	1587.6	
4719	1587.6	
4720	1587.6	
4721	1587.6	
4722	1587.6	
4723	1587.7	
4724	1587.7	
4725	1587.7	
4726	1587.7	
4727	1587.8	
4728	1587.7	
4729	1587.8	
4730	1587.8	
4731	1587.8	
4732	1587.8	
4733	1587.8	
4734	1587.9	
4735	1587.9	
4736	1587.8	
4737	1587.8	
4738	1587.9	
4739	1587.9	
4740	1588	
4741	1588	
4742	1588	
4743	1588	
4744	1587.9	
4745	1588	
4746	1588	
4747	1588	
4748	1587.9	
4749	1587.9	
4750	1588	
4751	1588	
4752	1587.9	
4753	1588	
4754	1587.9	
4755	1587.9	
4756	1587.9	
4757	1588	
4758	1588	
4759	1588	
4760	1587.8	
4761	1587.8	
4762	1587.8	
4763	1587.8	
4764	1587.9	
4765	1587.8	
4766	1587.9	
4767	1587.9	
4768	1587.9	
4769	1587.7	
4770	1587.8	
4771	1587.8	
4772	1587.8	
4773	1587.8	
4774	1587.7	
4775	1587.7	
4776	1587.7	
4777	1587.8	
4778	1587.8	
4779	1587.7	
4780	1587.8	
4781	1587.7	
4782	1587.7	
4783	1587.8	
4784	1587.7	
4785	1587.7	
4786	1587.7	
4787	1587.7	
4788	1587.7	
4789	1587.7	
4790	1587.7	
4791	1587.7	
4792	1587.7	
4793	1587.6	
4794	1587.6	
4795	1587.5	
4796	1587.6	
4797	1587.6	
4798	1587.6	
4799	1587.6	
4800	1587.6	
4801	1587.6	
4802	1587.5	
4803	1587.5	
4804	1587.5	
4805	1587.5	
4806	1587.4	
4807	1587.4	
4808	1587.4	
4809	1587.4	
4810	1587.3	
4811	1587.4	
4812	1587.3	
4813	1587.3	
4814	1587.4	
4815	1587.3	
4816	1587.4	
4817	1587.3	
4818	1587.3	
4819	1587.3	
4820	1587.2	
4821	1587.3	
4822	1587.2	
4823	1587.2	
4824	1587.2	
4825	1587.2	
4826	1587.2	
4827	1587.1	
4828	1587.1	
4829	1587.1	
4830	1587.1	
4831	1587.1	
4832	1587	
4833	1587.1	
4834	1587.1	
4835	1587.1	
4836	1587.1	
4837	1587.1	
4838	1587.1	
4839	1586.9	
4840	1586.9	
4841	1587	
4842	1586.9	
4843	1587	
4844	1586.9	
4845	1586.8	
4846	1586.9	
4847	1586.8	
4848	1586.9	
4849	1586.9	
4850	1586.9	
4851	1586.9	
4852	1586.8	
4853	1586.8	
4854	1586.9	
4855	1586.8	
4856	1586.8	
4857	1586.8	
4858	1586.7	
4859	1586.7	
4860	1586.7	
4861	1586.6	
4862	1586.8	
4863	1586.7	
4864	1586.6	
4865	1586.6	
4866	1586.6	
4867	1586.5	
4868	1586.5	
4869	1586.6	
4870	1586.5	
4871	1586.6	
4872	1586.5	
4873	1586.5	
4874	1586.5	
4875	1586.5	
4876	1586.4	
4877	1586.4	
4878	1586.4	
4879	1586.4	
4880	1586.4	
4881	1586.4	
4882	1586.3	
4883	1586.4	
4884	1586.3	
4885	1586.4	
4886	1586.4	
4887	1586.4	
4888	1586.3	
4889	1586.3	
4890	1586.2	
4891	1586.3	
4892	1586.2	
4893	1586.2	
4894	1586.3	
4895	1586.2	
4896	1586.2	
4897	1586	
4898	1586.1	
4899	1586.2	
4900	1586.1	
4901	1586.1	
4902	1586.1	
4903	1586.1	
4904	1586.1	
4905	1586.1	
4906	1586.1	
4907	1586	
4908	1586	
4909	1586.1	
4910	1586.1	
4911	1586	
4912	1586.1	
4913	1586	
4914	1586.1	
4915	1586.1	
4916	1586.1	
4917	1586.2	
4918	1586	
4919	1586.1	
4920	1586.1	
4921	1586.2	
4922	1586.1	
4923	1586.2	
4924	1586.2	
4925	1586.2	
4926	1586.2	
4927	1586.2	
4928	1586.2	
4929	1586.3	
4930	1586.3	
4931	1586.3	
4932	1586.4	
4933	1586.4	
4934	1586.3	
4935	1586.4	
4936	1586.4	
4937	1586.5	
4938	1586.4	
4939	1586.4	
4940	1586.4	
4941	1586.5	
4942	1586.5	
4943	1586.5	
4944	1586.5	
4945	1586.6	
4946	1586.6	
4947	1586.6	
4948	1586.7	
4949	1586.6	
4950	1586.7	
4951	1586.7	
4952	1586.8	
4953	1586.7	
4954	1586.8	
4955	1586.8	
4956	1586.8	
4957	1586.8	
4958	1586.8	
4959	1586.8	
4960	1586.9	
4961	1586.9	
4962	1586.9	
4963	1586.9	
4964	1587	
4965	1586.9	
4966	1586.9	
4967	1586.8	
4968	1587	
4969	1586.9	
4970	1586.9	
4971	1587	
4972	1586.9	
4973	1586.9	
4974	1587	
4975	1587	
4976	1587.1	
4977	1587	
4978	1587.1	
4979	1587.2	
4980	1587.2	
4981	1587.1	
4982	1587.2	
4983	1587.2	
4984	1587.3	
4985	1587.4	
4986	1587.3	
4987	1587.4	
4988	1587.4	
4989	1587.4	
4990	1587.3	
4991	1587.5	
4992	1587.4	
4993	1587.5	
4994	1587.5	
4995	1587.4	
4996	1587.5	
4997	1587.4	
4998	1587.5	
4999	1587.4	
5000	1587.5	
5001	1587.5	
5002	1587.4	
5003	1587.5	
5004	1587.5	
5005	1587.5	
5006	1587.5	
5007	1587.4	
5008	1587.5	
5009	1587.5	
5010	1587.4	
5011	1587.4	
5012	1587.5	
5013	1587.3	
5014	1587.4	
5015	1587.5	
5016	1587.4	
5017	1587.4	
5018	1587.4	
5019	1587.3	
5020	1587.4	
5021	1587.4	
5022	1587.3	
5023	1587.4	
5024	1587.4	
5025	1587.4	
5026	1587.3	
5027	1587.4	
5028	1587.4	
5029	1587.4	
5030	1587.4	
5031	1587.4	
5032	1587.3	
5033	1587.3	
5034	1587.4	
5035	1587.3	
5036	1587.3	
5037	1587.3	
5038	1587.3	
5039	1587.3	
5040	1587.3	
5041	1587.3	
5042	1587.2	
5043	1587.3	
5044	1587.2	
5045	1587.3	
5046	1587.3	
5047	1587.2	
5048	1587.2	
5049	1587.2	
5050	1587.2	
5051	1587.1	
5052	1587.2	
5053	1587.1	
5054	1587.1	
5055	1587.1	
5056	1587.1	
5057	1587.1	
5058	1587.1	
5059	1587.1	
5060	1587	
5061	1587.1	
5062	1587	
5063	1587.1	
5064	1587	
5065	1587	
5066	1587	
5067	1586.9	
5068	1587	
5069	1587	
5070	1586.9	
5071	1587	
5072	1586.8	
5073	1586.9	
5074	1586.9	
5075	1586.8	
5076	1586.9	
5077	1586.9	
5078	1586.8	
5079	1586.9	
5080	1586.7	
5081	1586.7	
5082	1586.7	
5083	1586.9	
5084	1586.7	
5085	1586.8	
5086	1586.7	
5087	1586.7	
5088	1586.7	
5089	1586.7	
5090	1586.7	
5091	1586.6	
5092	1586.6	
5093	1586.6	
5094	1586.5	
5095	1586.6	
5096	1586.6	
5097	1586.6	
5098	1586.6	
5099	1586.5	
5100	1586.5	
5101	1586.5	
5102	1586.5	
5103	1586.6	
5104	1586.6	
5105	1586.5	
5106	1586.5	
5107	1586.5	
5108	1586.4	
5109	1586.4	
5110	1586.4	
5111	1586.4	
5112	1586.4	
5113	1586.3	
5114	1586.3	
5115	1586.3	
5116	1586.4	
5117	1586.2	
5118	1586.3	
5119	1586.3	
5120	1586.3	
5121	1586.3	
5122	1586.2	
5123	1586.3	
5124	1586.2	
5125	1586.2	
5126	1586.2	
5127	1586.2	
5128	1586.2	
5129	1586.2	
5130	1586.1	
5131	1586.1	
5132	1586	
5133	1586	
5134	1586.1	
5135	1586.1	
5136	1586	
5137	1586	
5138	1585.9	
5139	1585.9	
5140	1586	
5141	1586	
5142	1585.9	
5143	1585.9	
5144	1585.8	
5145	1585.8	
5146	1585.8	
5147	1585.9	
5148	1585.8	
5149	1585.7	
5150	1585.7	
5151	1585.9	
5152	1585.9	
5153	1585.8	
5154	1585.7	
5155	1585.7	
5156	1585.7	
5157	1585.8	
5158	1585.7	
5159	1585.7	
5160	1585.8	
5161	1585.7	
5162	1585.8	
5163	1585.7	
5164	1585.6	
5165	1585.7	
5166	1585.8	
5167	1585.8	
5168	1585.7	
5169	1585.8	
5170	1585.8	
5171	1585.8	
5172	1585.8	
5173	1585.8	
5174	1585.8	
5175	1585.8	
5176	1585.8	
5177	1585.8	
5178	1585.9	
5179	1585.9	
5180	1585.9	
5181	1585.9	
5182	1586	
5183	1586	
5184	1586	
5185	1586.1	
5186	1586.1	
5187	1586.1	
5188	1586.1	
5189	1586.2	
5190	1586.2	
5191	1586.1	
5192	1586.2	
5193	1586.3	
5194	1586.2	
5195	1586.3	
5196	1586.3	
5197	1586.3	
5198	1586.3	
5199	1586.4	
5200	1586.4	
5201	1586.4	
5202	1586.4	
5203	1586.4	
5204	1586.4	
5205	1586.5	
5206	1586.4	
5207	1586.5	
5208	1586.5	
5209	1586.5	
5210	1586.6	
5211	1586.5	
5212	1586.5	
5213	1586.5	
5214	1586.5	
5215	1586.6	
5216	1586.6	
5217	1586.6	
5218	1586.6	
5219	1586.6	
5220	1586.6	
5221	1586.7	
5222	1586.7	
5223	1586.7	
5224	1586.7	
5225	1586.7	
5226	1586.6	
5227	1586.8	
5228	1586.8	
5229	1586.9	
5230	1586.8	
5231	1586.9	
5232	1586.9	
5233	1587	
