Time (x5 s) - Plot 0	P (mbar) - Plot 0	
3271	1211.8	
3272	1211.9	
3273	1211.9	
3274	1211.9	
3275	1211.9	
3276	1211.9	
3277	1211.8	
3278	1211.8	
3279	1211.8	
3280	1211.8	
3281	1211.8	
3282	1211.8	
3283	1211.9	
3284	1211.9	
3285	1211.8	
3286	1211.8	
3287	1211.8	
3288	1211.8	
3289	1211.7	
3290	1211.9	
3291	1211.8	
3292	1211.8	
3293	1211.8	
3294	1211.8	
3295	1211.8	
3296	1211.8	
3297	1211.8	
3298	1211.8	
3299	1211.8	
3300	1211.8	
3301	1211.8	
3302	1211.8	
3303	1211.8	
3304	1211.8	
3305	1211.7	
3306	1211.8	
3307	1211.7	
3308	1211.8	
3309	1211.8	
3310	1211.8	
3311	1211.8	
3312	1211.8	
3313	1211.8	
3314	1211.8	
3315	1211.8	
3316	1211.8	
3317	1211.8	
3318	1211.8	
3319	1211.8	
3320	1211.7	
3321	1211.8	
3322	1211.8	
3323	1211.8	
3324	1211.8	
3325	1211.7	
3326	1211.8	
3327	1211.8	
3328	1211.8	
3329	1211.7	
3330	1211.7	
3331	1211.7	
3332	1211.7	
3333	1211.8	
3334	1211.7	
3335	1211.8	
3336	1211.7	
3337	1211.7	
3338	1211.8	
3339	1211.7	
3340	1211.8	
3341	1211.8	
3342	1211.8	
3343	1211.7	
3344	1211.7	
3345	1211.8	
3346	1211.8	
3347	1211.7	
3348	1211.8	
3349	1211.7	
3350	1211.7	
3351	1211.7	
3352	1211.7	
3353	1211.7	
3354	1211.7	
3355	1211.8	
3356	1211.6	
3357	1211.7	
3358	1211.7	
3359	1211.7	
3360	1211.7	
3361	1211.8	
3362	1211.7	
3363	1211.7	
3364	1211.7	
3365	1211.7	
3366	1211.7	
3367	1211.7	
3368	1211.7	
3369	1211.7	
3370	1211.7	
3371	1211.7	
3372	1211.8	
3373	1211.7	
3374	1211.7	
3375	1211.7	
3376	1211.7	
3377	1211.7	
3378	1211.7	
3379	1211.7	
3380	1211.6	
3381	1211.7	
3382	1211.7	
3383	1211.6	
3384	1211.6	
3385	1211.7	
3386	1211.7	
3387	1211.7	
3388	1211.7	
3389	1211.7	
3390	1211.7	
3391	1211.6	
3392	1211.7	
3393	1211.6	
3394	1211.6	
3395	1211.6	
3396	1211.7	
3397	1211.6	
3398	1211.6	
3399	1211.7	
3400	1211.7	
3401	1211.7	
3402	1211.7	
3403	1211.6	
3404	1211.6	
3405	1211.7	
3406	1211.6	
3407	1211.6	
3408	1211.6	
3409	1211.6	
3410	1211.6	
3411	1211.5	
3412	1211.6	
3413	1211.6	
3414	1211.6	
3415	1211.6	
3416	1211.7	
3417	1211.7	
3418	1211.6	
3419	1211.7	
3420	1211.6	
3421	1211.6	
3422	1211.6	
3423	1211.7	
3424	1211.6	
3425	1211.6	
3426	1211.6	
3427	1211.6	
3428	1211.6	
3429	1211.7	
3430	1211.6	
3431	1211.6	
3432	1211.6	
3433	1211.6	
3434	1211.7	
3435	1211.7	
3436	1211.6	
3437	1211.7	
3438	1211.6	
3439	1211.6	
3440	1211.7	
3441	1211.7	
3442	1211.7	
3443	1211.6	
3444	1211.6	
3445	1211.7	
3446	1211.6	
3447	1211.6	
3448	1211.6	
3449	1211.6	
3450	1211.7	
3451	1211.7	
3452	1211.7	
3453	1211.7	
3454	1211.7	
3455	1211.7	
3456	1211.6	
3457	1211.7	
3458	1211.7	
3459	1211.6	
3460	1211.6	
3461	1211.6	
3462	1211.7	
3463	1211.8	
3464	1211.7	
3465	1211.7	
3466	1211.6	
3467	1211.7	
3468	1211.7	
3469	1211.7	
3470	1211.7	
3471	1211.7	
3472	1211.7	
3473	1211.7	
3474	1211.7	
3475	1211.7	
3476	1211.7	
3477	1211.7	
3478	1211.7	
3479	1211.8	
3480	1211.7	
3481	1211.7	
3482	1211.7	
3483	1211.8	
3484	1211.7	
3485	1211.8	
3486	1211.7	
3487	1211.7	
3488	1211.7	
3489	1211.7	
3490	1211.8	
3491	1211.7	
3492	1211.8	
3493	1211.7	
3494	1211.7	
3495	1211.7	
3496	1211.8	
3497	1211.7	
3498	1211.8	
3499	1211.7	
3500	1211.8	
3501	1211.8	
3502	1211.7	
3503	1211.8	
3504	1211.7	
3505	1211.8	
3506	1211.7	
3507	1211.8	
3508	1211.7	
3509	1211.8	
3510	1211.7	
3511	1211.7	
3512	1211.7	
3513	1211.7	
3514	1211.7	
3515	1211.8	
3516	1211.7	
3517	1211.7	
3518	1211.7	
3519	1211.7	
3520	1211.7	
3521	1211.7	
3522	1211.8	
3523	1211.7	
3524	1211.8	
3525	1211.7	
3526	1211.7	
3527	1211.7	
3528	1211.7	
3529	1211.8	
3530	1211.8	
3531	1211.7	
3532	1211.6	
3533	1211.7	
3534	1211.7	
3535	1211.7	
3536	1211.7	
3537	1211.7	
3538	1211.7	
3539	1211.7	
3540	1211.7	
3541	1211.6	
3542	1211.7	
3543	1211.7	
3544	1211.7	
3545	1211.7	
3546	1211.7	
3547	1211.7	
3548	1211.7	
3549	1211.7	
3550	1211.7	
3551	1211.7	
3552	1211.7	
3553	1211.7	
3554	1211.7	
3555	1211.7	
3556	1211.7	
3557	1211.7	
3558	1211.6	
3559	1211.6	
3560	1211.7	
3561	1211.6	
3562	1211.7	
3563	1211.8	
3564	1211.7	
3565	1211.7	
3566	1211.7	
3567	1211.7	
3568	1211.7	
3569	1211.7	
3570	1211.7	
3571	1211.7	
3572	1211.6	
3573	1211.7	
3574	1211.7	
3575	1211.7	
3576	1211.7	
3577	1211.7	
3578	1211.7	
3579	1211.8	
3580	1211.6	
3581	1211.7	
3582	1211.6	
3583	1211.6	
3584	1211.7	
3585	1211.7	
3586	1211.7	
3587	1211.7	
3588	1211.7	
3589	1211.7	
3590	1211.6	
3591	1211.6	
3592	1211.7	
3593	1211.6	
3594	1211.7	
3595	1211.7	
3596	1211.6	
3597	1211.6	
3598	1211.6	
3599	1211.6	
3600	1211.6	
3601	1211.6	
3602	1211.6	
3603	1211.6	
3604	1211.7	
3605	1211.7	
3606	1211.7	
3607	1211.7	
3608	1211.6	
3609	1211.6	
3610	1211.6	
3611	1211.7	
3612	1211.6	
3613	1211.6	
3614	1211.6	
3615	1211.6	
3616	1211.6	
3617	1211.7	
3618	1211.7	
3619	1211.6	
3620	1211.7	
3621	1211.6	
3622	1211.6	
3623	1211.6	
3624	1211.6	
3625	1211.6	
3626	1211.5	
3627	1211.5	
3628	1211.6	
3629	1211.6	
3630	1211.6	
3631	1211.6	
3632	1211.6	
3633	1211.5	
3634	1211.6	
3635	1211.5	
3636	1211.5	
3637	1211.6	
3638	1211.6	
3639	1211.6	
3640	1211.6	
3641	1211.6	
3642	1211.5	
3643	1211.6	
3644	1211.6	
3645	1211.5	
3646	1211.5	
3647	1211.5	
3648	1211.6	
3649	1211.5	
3650	1211.5	
3651	1211.5	
3652	1211.6	
3653	1211.6	
3654	1211.6	
3655	1211.6	
3656	1211.6	
3657	1211.6	
3658	1211.6	
3659	1211.6	
3660	1211.5	
3661	1211.6	
3662	1211.6	
3663	1211.6	
3664	1211.6	
3665	1211.5	
3666	1211.5	
3667	1211.6	
3668	1211.6	
3669	1211.6	
3670	1211.5	
3671	1211.5	
3672	1211.6	
3673	1211.5	
3674	1211.6	
3675	1211.5	
3676	1211.6	
3677	1211.5	
3678	1211.5	
3679	1211.5	
3680	1211.5	
3681	1211.6	
3682	1211.5	
3683	1211.5	
3684	1211.5	
3685	1211.5	
3686	1211.5	
3687	1211.5	
3688	1211.5	
3689	1211.5	
3690	1211.5	
3691	1211.5	
3692	1211.5	
3693	1211.5	
3694	1211.6	
3695	1211.5	
3696	1211.5	
3697	1211.5	
3698	1211.5	
3699	1211.5	
3700	1211.6	
3701	1211.5	
3702	1211.6	
3703	1211.6	
3704	1211.6	
3705	1211.6	
3706	1211.5	
3707	1211.6	
3708	1211.6	
3709	1211.6	
3710	1211.6	
3711	1211.6	
3712	1211.6	
3713	1211.6	
3714	1211.6	
3715	1211.6	
3716	1211.6	
3717	1211.6	
3718	1211.6	
3719	1211.6	
3720	1211.6	
3721	1211.6	
3722	1211.6	
3723	1211.6	
3724	1211.6	
3725	1211.6	
3726	1211.7	
3727	1211.6	
3728	1211.6	
3729	1211.7	
3730	1211.6	
3731	1211.6	
3732	1211.7	
3733	1211.7	
3734	1211.7	
3735	1211.7	
3736	1211.6	
3737	1211.7	
3738	1211.7	
3739	1211.7	
3740	1211.6	
3741	1211.7	
3742	1211.7	
3743	1211.6	
3744	1211.6	
3745	1211.6	
3746	1211.7	
3747	1211.7	
3748	1211.6	
3749	1211.7	
3750	1211.7	
3751	1211.7	
3752	1211.6	
3753	1211.7	
3754	1211.7	
3755	1211.7	
3756	1211.6	
3757	1211.6	
3758	1211.7	
3759	1211.6	
3760	1211.7	
3761	1211.7	
3762	1211.7	
3763	1211.7	
3764	1211.6	
3765	1211.7	
3766	1211.7	
3767	1211.6	
3768	1211.7	
3769	1211.6	
3770	1211.7	
3771	1211.6	
3772	1211.7	
3773	1211.6	
3774	1211.7	
3775	1211.7	
3776	1211.7	
3777	1211.8	
3778	1211.6	
3779	1211.6	
3780	1211.7	
3781	1211.7	
3782	1211.7	
3783	1211.7	
3784	1211.7	
3785	1211.6	
3786	1211.7	
3787	1211.7	
3788	1211.6	
3789	1211.7	
3790	1211.6	
3791	1211.7	
3792	1211.6	
3793	1211.7	
3794	1211.7	
3795	1211.8	
3796	1211.7	
3797	1211.6	
3798	1211.7	
3799	1211.6	
3800	1211.6	
3801	1211.7	
3802	1211.6	
3803	1211.7	
3804	1211.6	
3805	1211.7	
3806	1211.6	
3807	1211.7	
3808	1211.8	
3809	1211.6	
3810	1211.7	
3811	1211.6	
3812	1211.6	
3813	1211.6	
3814	1211.7	
3815	1211.6	
3816	1211.7	
3817	1211.7	
3818	1211.6	
3819	1211.6	
3820	1211.8	
3821	1211.6	
3822	1211.6	
3823	1211.6	
3824	1211.6	
3825	1211.7	
3826	1211.6	
3827	1211.7	
3828	1211.7	
3829	1211.7	
3830	1211.6	
3831	1211.7	
3832	1211.7	
3833	1107	
3834	1058.1	
3835	1055.8	
3836	1053.4	
3837	1055.9	
3838	1055	
3839	1053.9	
3840	1052.7	
3841	1051.6	
3842	1050.6	
3843	1049.8	
3844	1049	
3845	1048.3	
3846	1047.7	
3847	1047.1	
3848	1046.6	
3849	1046.3	
3850	1045.8	
3851	1045.5	
3852	1045.1	
3853	1044.8	
3854	1044.5	
3855	1044.1	
3856	1044	
3857	1043.7	
3858	1043.5	
3859	1043.3	
3860	1043.1	
3861	1042.9	
3862	1042.7	
3863	1042.5	
3864	1042.3	
3865	1042.1	
3866	1042	
3867	1041.8	
3868	1041.7	
3869	1041.4	
3870	1041.4	
3871	1041.3	
3872	1041.1	
3873	1041.1	
3874	1040.9	
3875	1040.9	
3876	1040.7	
3877	1040.6	
3878	1040.4	
3879	1040.5	
3880	1040.3	
3881	1040.2	
3882	1040.1	
3883	1040.1	
3884	1039.9	
3885	1039.9	
3886	1039.8	
3887	1039.7	
3888	1039.7	
3889	1039.7	
3890	1039.6	
3891	1039.5	
3892	1039.4	
3893	1039.3	
3894	1039.3	
3895	1039.2	
3896	1039.2	
3897	1039.1	
3898	1039	
3899	1039	
3900	1038.9	
3901	1038.8	
3902	1038.8	
3903	1038.7	
3904	1038.5	
3905	1038.5	
3906	1038.4	
3907	1038.4	
3908	1038.3	
3909	1038.3	
3910	1038.3	
3911	1038.2	
3912	1038.1	
3913	1038	
3914	1038	
3915	1037.9	
3916	1038	
3917	1037.9	
3918	1037.9	
3919	1037.8	
3920	1037.8	
3921	1037.7	
3922	1037.7	
3923	1037.8	
3924	1037.6	
3925	1037.6	
3926	1037.6	
3927	1037.5	
3928	1037.6	
3929	1037.5	
3930	1037.4	
3931	1037.4	
3932	1037.4	
3933	1037.3	
3934	1037.3	
3935	1037.3	
3936	1037.3	
3937	1037.2	
3938	1037.1	
3939	1037.1	
3940	1037.1	
3941	1037.1	
3942	1037	
3943	1037.1	
3944	1037	
3945	1037	
3946	1037	
3947	1036.9	
3948	1036.9	
3949	1036.8	
3950	1036.7	
3951	1036.8	
3952	1036.7	
3953	1036.7	
3954	1036.7	
3955	1036.7	
3956	1036.6	
3957	1036.6	
3958	1036.6	
3959	1036.5	
3960	1036.6	
3961	1036.5	
3962	1036.4	
3963	1036.5	
3964	1036.4	
3965	1036.4	
3966	1036.3	
3967	1036.3	
3968	1036.3	
3969	1036.2	
3970	1036.2	
3971	1036.2	
3972	1036.1	
3973	1036.2	
3974	1036.2	
3975	1036.1	
3976	1036	
3977	1036.1	
3978	1036	
3979	1036	
3980	1035.9	
3981	1036	
3982	1035.9	
3983	1035.9	
3984	1035.8	
3985	1035.8	
3986	1035.8	
3987	1035.7	
3988	1035.8	
3989	1035.7	
3990	1035.8	
3991	1035.7	
3992	1035.7	
3993	1035.7	
3994	1035.6	
3995	1035.7	
3996	1035.7	
3997	1035.7	
3998	1035.6	
3999	1035.6	
4000	1035.6	
4001	1035.5	
4002	1035.6	
4003	1035.5	
4004	1035.5	
4005	1035.4	
4006	1035.5	
4007	1035.4	
4008	1035.4	
4009	1035.4	
4010	1035.4	
4011	1035.4	
4012	1035.3	
4013	1035.4	
4014	1035.4	
4015	1035.4	
4016	1035.2	
4017	1028.8	
4018	1012	
4019	1003.2	
4020	1004.7	
4021	1004.9	
4022	1005	
4023	1005.1	
4024	1005.2	
4025	1005.2	
4026	1005.3	
4027	1005.4	
4028	1005.5	
4029	1005.4	
4030	1005.5	
4031	1005.5	
4032	1005.6	
4033	1005.7	
4034	1005.6	
4035	1005.7	
4036	1032.5	
4037	1031.5	
4038	1031.4	
4039	1031.4	
4040	1031.3	
4041	729.79	
4042	357.04	
4043	187.82	
4044	97.266	
4045	52.332	
4046	29.392	
4047	17.233	
4048	10.37	
4049	6.2373	
4050	3.6228	
4051	1.7697	
4052	0	
4053	0	
4054	-1.2293	
4055	-1.8036	
